ID,X,Y,Z,x,y,z,w,X,Y,Z,x,y,z,w,X,Y,Z,x,y,z,w,Class
111,0.205449,0.864719,0.782691,-0.0108713,0.0704126,-0.0158772,0.997332,0.0708039,0.174461,0.770796,0.829518,0.0688487,-0.0212112,0.553814,0.189333,0.408107,0.771449,0.0360606,0.0695971,-0.0174949,0.99677,1
112,0.0663463,1.57102,0.00818941,-0.0746542,-0.334115,0.0935804,0.934899,0.0597376,0.871685,0.0759681,0.114898,0.0453589,-0.0834342,0.988827,0.118595,1.11967,0.0985527,-0.0717684,-0.335341,0.0794871,0.93599,0
113,0.143189,1.571,-0.0982758,-0.0821041,-0.457184,0.0455083,0.884404,0.0785699,0.875427,-0.0633631,0.0343238,-0.0907136,-0.0699771,0.992822,0.141471,1.11733,-0.0171744,-0.0764786,-0.458411,0.0317792,0.884873,0
114,0.209492,0.85491,0.895339,0.161884,0.0407401,-0.0179836,0.985804,0.0661615,0.21328,0.650655,0.834162,0.066072,-0.0317991,0.546623,0.187271,0.430324,0.733847,0.199316,0.0395867,-0.016833,0.978991,1
115,0.105419,1.5775,-0.0758484,-0.0583486,-0.39039,0.0942873,0.913948,0.102753,0.875929,-0.0287276,0.0342218,-0.025263,-0.164183,0.985512,0.155268,1.12402,0.00654522,-0.0633973,-0.39235,0.0755311,0.914515,0
116,0.199203,1.13718,0.395515,-0.058074,0.0258899,-0.0089766,0.997936,0.0875509,0.459597,0.473247,0.692424,0.0824253,-0.0628482,0.714007,0.194894,0.688059,0.444489,-0.050382,0.0261452,-0.00360016,0.998381,1
117,0.200862,0.870764,0.861849,0.0838325,-0.0575932,0.00800449,0.994782,0.105232,0.198761,0.687861,0.830908,0.118145,-0.0388998,0.542329,0.21037,0.426558,0.762908,0.133449,-0.0562758,0.000767508,0.989456,1
118,0.203882,0.874336,0.872543,0.0546465,-0.0666587,0.0136901,0.996184,0.11358,0.192854,0.738691,0.824524,0.132853,-0.0306457,0.549155,0.21691,0.425271,0.801124,0.102276,-0.0652845,0.00494316,0.992599,1
119,0.0725192,1.33499,-0.0647353,-0.0703229,-0.400522,0.133333,0.903803,0.117925,0.637603,0.0162576,0.0451559,-0.0415662,-0.181215,0.981526,0.151348,0.890223,0.0409953,-0.070487,-0.402389,0.11742,0.905167,0
120,0.196021,0.990083,0.393809,-0.0261536,0.0292557,-0.0211341,0.999006,0.0655966,0.312314,0.433782,0.844413,0.0943073,-0.0668242,0.523074,0.179559,0.538863,0.41663,-0.0233092,0.0293124,-0.0168368,0.999157,1
121,0.0760113,1.34898,-0.0586015,-0.0756252,-0.407613,0.123804,0.901557,0.0999389,0.651277,0.0237717,0.0711483,-0.049083,-0.182499,0.979399,0.141289,0.903906,0.0483912,-0.0782366,-0.410306,0.10256,0.902779,0
122,0.223125,1.1367,0.368793,-0.0958988,0.0368717,-0.0193914,0.994519,0.0969257,0.467429,0.493047,0.686093,0.0507824,-0.0679807,0.722549,0.209594,0.690759,0.448552,-0.0798621,0.0368338,-0.0171027,0.995978,1
123,0.223125,1.1367,0.368793,-0.0958988,0.0368717,-0.0193914,0.994519,0.0969257,0.467429,0.493047,0.686093,0.0507824,-0.0679807,0.722549,0.209594,0.690759,0.448552,-0.0798621,0.0368338,-0.0171027,0.995978,1
124,0.230388,0.818096,0.417314,0.00898905,0.0370277,-0.0428934,0.998353,0.0800969,0.140416,0.425289,0.904083,0.0647726,-0.0812944,0.414523,0.198558,0.364852,0.415662,-0.00252901,0.0374032,-0.0272799,0.998925,1
125,0.217515,0.860467,0.870913,0.0592944,-0.0108103,0.0198639,0.997984,0.132359,0.177623,0.737076,0.830794,0.042081,-0.0765269,0.549685,0.234218,0.412549,0.792364,0.112013,-0.0094463,0.0153758,0.993543,1
126,0.0362674,1.48442,-0.0590235,0.00385743,0.797729,-0.209472,0.565452,-0.0871694,0.869031,0.257874,0.10732,0.51695,0.138833,0.837837,-0.0719635,1.05975,0.0893362,0.000259531,0.800478,-0.195668,0.566523,0
127,0.21188,1.14382,0.3974,-0.0598043,0.0308823,-0.0322518,0.997211,0.068882,0.47077,0.476537,0.684759,0.0859389,-0.0478879,0.722099,0.186702,0.694056,0.447325,-0.049013,0.0308783,-0.0268865,0.997959,1
128,0.0280317,1.54408,-0.203816,-0.0724347,-0.447066,0.144044,0.87985,0.0865099,0.85408,-0.105907,0.057538,-0.0868799,-0.108653,0.988603,0.106587,1.10471,-0.0872635,-0.0769974,-0.449957,0.124719,0.88094,0
129,0.135472,0.835524,0.86376,0.0959112,0.0470301,-0.0410496,0.99343,-0.0319003,0.174588,0.693277,0.830709,0.154369,0.0737973,0.529762,0.0964235,0.395074,0.752778,0.150953,0.0437931,-0.0342448,0.986976,1
130,0.221608,0.876428,0.893784,0.123389,0.0775453,-0.0198072,0.989126,0.0688088,0.221045,0.698861,0.822727,0.0580844,-0.0310683,0.564607,0.193058,0.442797,0.761656,0.173805,0.0759953,-0.0201828,0.981636,1
131,0.223125,1.1367,0.368793,-0.0958988,0.0368717,-0.0193914,0.994519,0.0969257,0.467429,0.493047,0.686093,0.0507824,-0.0679807,0.722549,0.209594,0.690759,0.448552,-0.0798621,0.0368338,-0.0171027,0.995978,1
132,0.33175,1.50671,-0.11853,-0.074225,-0.263259,0.0159553,0.961733,0.215524,0.814048,-0.0770801,0.152849,0.105884,-0.158899,0.969627,0.318733,1.047,-0.0528784,-0.0698911,-0.264848,-0.00554499,0.961738,0
133,0.182055,1.13769,0.394406,-0.0699885,0.0321575,0.000534377,0.997029,0.0809952,0.459857,0.485983,0.692728,0.0911446,-0.0556977,0.713245,0.185272,0.689094,0.45229,-0.0588042,0.0323175,0.00240104,0.997743,1
134,0.193298,1.13814,0.424969,-0.0449023,0.031829,-0.00878741,0.998446,0.0790523,0.46066,0.486036,0.691962,0.0333217,-0.0571624,0.718895,0.187699,0.689044,0.462056,-0.0371893,0.0318838,-0.00629732,0.99878,1
135,0.228379,1.1527,0.408156,-0.0480558,0.0261423,-0.0398961,0.997705,0.0753639,0.479111,0.473431,0.674505,0.0725593,-0.0527269,0.732801,0.196294,0.701139,0.449118,-0.0404317,0.0261732,-0.0332406,0.998286,1
136,0.0611192,1.5736,-0.139331,-0.0976351,-0.404599,0.0323408,0.908692,-0.0319797,0.881345,-0.0884855,0.0358356,-0.0410487,-0.0590781,0.996765,0.0481618,1.12139,-0.0512333,-0.0893337,-0.405897,0.0201163,0.90932,0
137,0.341571,1.38054,0.0323339,-0.181554,-0.443429,0.109207,0.870909,0.307771,0.708803,0.247177,0.47695,-0.487786,-0.0061468,0.731126,0.360059,0.959947,0.227513,-0.184212,-0.44066,0.122007,0.870057,0
138,0.190407,1.14464,0.419665,-0.0575685,0.00758593,-0.00828304,0.998278,0.0808842,0.462986,0.470593,0.689046,0.101445,-0.0573033,0.715291,0.187157,0.693335,0.457081,-0.0256141,0.0078281,0.000334379,0.999641,1
139,0.0220613,1.59065,-0.000305638,-0.0531476,-0.350569,0.0948436,0.930205,0.0254304,0.886622,0.0411888,0.0749959,0.0259341,-0.11251,0.990477,0.0796541,1.13449,0.0744235,-0.0538442,-0.351949,0.0783531,0.931178,0
140,0.115886,1.54516,-0.249188,-0.0192863,0.738766,-0.147876,0.657256,0.0302891,0.909695,0.0292302,0.0282854,0.436216,0.0163968,0.899248,0.0468966,1.10615,-0.133825,-0.0356306,0.740638,-0.143082,0.655525,0
141,0.225398,1.13674,0.401476,-0.0807911,0.0184003,-0.021705,0.996325,0.0986438,0.461439,0.501527,0.690422,0.0449262,-0.0689967,0.718706,0.210684,0.686825,0.467771,-0.0646793,0.0187297,-0.0136131,0.997637,1
142,0.247673,1.56731,-0.0554681,-0.0749766,-0.327827,0.00598911,0.941739,0.114422,0.880978,-0.0262155,0.080487,0.0434242,-0.121582,0.988359,0.218612,1.11193,0.00915108,-0.0783589,-0.329473,-0.0188842,0.940718,0
143,0.216078,0.849728,0.896174,0.120706,-0.0249914,0.0153804,0.992255,0.130012,0.190604,0.678576,0.8331,0.134873,-0.0522259,0.533879,0.231819,0.416235,0.764363,0.171535,-0.0236794,0.0126129,0.984813,1
144,0.202581,0.868571,0.868173,0.0677442,-0.0115308,0.0267203,0.997278,0.137609,0.205814,0.667406,0.830186,0.0582215,-0.0840015,0.548037,0.231239,0.428758,0.755146,0.180326,-0.00885292,0.0341379,0.982974,1
145,0.134311,1.56884,-0.0396021,-0.0485792,-0.403994,0.0710166,0.910706,0.11087,0.867036,-0.0219911,0.0800051,-0.033748,-0.163506,0.982714,0.16868,1.11186,0.0253334,-0.0497953,-0.405223,0.0542591,0.911247,0
146,-0.075358,1.57602,-0.032016,0.0163123,0.895672,-0.121831,0.427391,-0.0962645,0.900094,0.164133,0.10343,0.632315,0.281156,0.714445,-0.134815,1.12449,0.0480264,0.0251962,0.897783,-0.091152,0.430165,0
147,0.160554,1.34273,-0.0171592,-0.167067,-0.450873,0.073449,0.873732,0.084428,0.662663,0.154493,0.377027,-0.355579,0.0166375,0.855066,0.151772,0.910427,0.151714,-0.171112,-0.449725,0.0793242,0.873027,0
148,0.212618,0.987225,0.399126,-0.0227402,0.0316265,-0.0248242,0.998933,0.0782865,0.310275,0.43641,0.790636,0.0836466,-0.0690775,0.6026,0.193191,0.53601,0.419658,-0.0213749,0.0317133,-0.019719,0.999074,1
149,0.106901,1.51096,-0.0266165,-0.0717813,-0.376298,0.0844501,0.919845,0.0832778,0.812748,0.0283314,0.0593445,-0.00784779,-0.136161,0.988877,0.144475,1.05891,0.0602335,-0.0722072,-0.378363,0.0629235,0.920689,0
150,0.225234,0.857055,0.860027,0.0736276,0.0654848,-0.0129474,0.995049,0.087964,0.182621,0.723932,0.833967,0.045014,-0.0463755,0.548017,0.206954,0.411132,0.768815,0.127684,0.0645263,-0.0143377,0.98961,1
151,0.0993081,1.59684,-0.11062,-0.071885,-0.239318,0.00253332,0.968273,-0.029029,0.896653,-0.0780553,0.0183625,-0.0210337,-0.0302721,0.999152,0.076743,1.12569,-0.0532198,-0.0566463,-0.241072,-0.0204245,0.968637,0
152,0.196415,0.876378,0.882972,0.131797,0.0581355,-0.0204344,0.989359,0.0445104,0.223657,0.676363,0.824488,0.0811334,-0.00906883,0.559959,0.16887,0.443891,0.744956,0.176514,0.057113,-0.0227728,0.982376,1
153,0.225432,0.855986,0.89285,0.119419,0.0651952,-0.0150506,0.990587,0.077003,0.197964,0.699975,0.83227,0.0194655,-0.0491061,0.551848,0.200664,0.420061,0.763492,0.16843,0.0646548,-0.0206831,0.983373,1
154,0.149803,1.57906,-0.120945,-0.0542338,-0.0957406,-0.00620679,0.993908,0.0258262,0.886257,-0.0694693,0.024536,-0.359964,-0.0699446,0.930017,0.137433,1.11623,-0.0723777,-0.0527566,-0.0959435,-0.00969966,0.99394,0
155,0.167405,1.12855,0.436373,-0.0458911,0.0298079,-0.0333653,0.997944,0.0229969,0.454965,0.498108,0.695073,0.0387181,-0.0147361,0.717745,0.141007,0.677814,0.474614,-0.0369234,0.0297622,-0.0281862,0.998477,1
156,0.231655,0.880266,0.886486,0.117875,0.0461882,-0.0335278,0.991387,0.0713359,0.224952,0.69143,0.821747,0.0778041,-0.0276882,0.563837,0.197578,0.444138,0.758598,0.166654,0.0437219,-0.0293154,0.984609,1
157,-0.287288,1.34897,-0.0963095,-0.252027,0.824663,-0.00989073,0.506276,0.0224502,0.786184,0.188067,0.326012,0.574535,0.00821408,0.750705,-0.105717,0.944263,0.0314021,-0.243602,0.824905,-0.0202297,0.509686,0
158,0.223125,1.1367,0.368793,-0.0958988,0.0368717,-0.0193914,0.994519,0.0969257,0.467429,0.493047,0.686093,0.0507824,-0.0679807,0.722549,0.209594,0.690759,0.448552,-0.0798621,0.0368338,-0.0171027,0.995978,1
159,0.344282,1.54201,-0.0578578,-0.0991364,-0.334429,0.0595675,0.935297,0.283354,0.849617,0.0292965,0.0947823,0.0246657,-0.205513,0.973741,0.360266,1.09321,0.0445865,-0.0997961,-0.335642,0.0488982,0.935411,0
160,0.247249,0.850327,0.894006,0.1266,0.0339959,-0.040461,0.990545,0.0812227,0.199401,0.691454,0.832599,0.0662352,-0.0379622,0.548589,0.209226,0.416486,0.761618,0.168562,0.0313194,-0.0345309,0.984588,1
161,0.323435,1.55611,-0.0791441,-0.105164,-0.481607,-0.0115239,0.869979,0.172818,0.874138,-0.0562083,0.0520458,-0.126927,-0.123653,0.982797,0.262884,1.10763,-0.00316235,-0.104749,-0.482626,-0.0233622,0.869226,0
162,0.223125,1.1367,0.368793,-0.0958988,0.0368717,-0.0193914,0.994519,0.0969257,0.467429,0.493047,0.686093,0.0507824,-0.0679807,0.722549,0.209594,0.690759,0.448552,-0.0798621,0.0368338,-0.0171027,0.995978,1
163,0.199675,0.874665,0.878839,0.0742781,-0.0694732,0.0187205,0.994639,0.11972,0.198586,0.71647,0.826497,0.10903,-0.0471602,0.550265,0.219232,0.429662,0.789357,0.123986,-0.0676399,0.0111185,0.989914,1
164,-0.0369529,1.47497,-0.119252,-0.116903,0.494182,-0.10665,0.854835,-0.134063,0.84661,0.180018,0.223209,0.181451,0.0695074,0.955208,-0.0648042,1.03723,0.0174213,-0.113029,0.495514,-0.0971149,0.855721,0
165,0.180131,1.57319,-0.0865695,-0.0344678,0.0423673,-0.0214369,0.998277,0.0503089,0.887333,-0.0207481,0.0258365,-0.229688,-0.0763443,0.969921,0.161774,1.11367,-0.0496112,-0.0439587,0.0425435,-0.0217597,0.99789,0
166,0.186257,0.867891,0.892545,0.150581,0.0247387,-0.00911138,0.988246,0.0570299,0.221138,0.654653,0.828681,0.100349,-0.0152877,0.550441,0.173697,0.440217,0.738459,0.19209,0.0243517,-0.0102698,0.981021,1
167,0.299281,1.55836,-0.0959388,-0.0872035,-0.372396,0.0421052,0.923008,0.213888,0.866688,-0.0394222,0.0446279,-0.0107872,-0.186943,0.981297,0.296489,1.10684,-0.00906899,-0.0910117,-0.374155,0.0235355,0.922589,0
168,0.198007,0.861492,0.927769,0.102568,-0.0563366,0.0119996,0.993057,0.10821,0.195395,0.734261,0.82342,0.139907,-0.0252741,0.549333,0.211493,0.422102,0.815103,0.147295,-0.0546736,0.00414411,0.987572,1
169,0.0132864,1.59037,-0.028293,-0.0673123,-0.371798,0.110867,0.919208,0.0291542,0.891468,0.0366543,0.0612979,0.000190335,-0.106761,0.992393,0.0765496,1.14098,0.06414,-0.0673572,-0.373694,0.0921836,0.920499,0
170,0.234952,0.862472,0.883834,0.10113,0.0588253,-0.0170548,0.992986,0.0932424,0.198288,0.708095,0.830341,0.0568392,-0.0476516,0.552298,0.213614,0.42317,0.767893,0.155671,0.0572844,-0.015169,0.98603,1
171,0.173623,1.56697,0.0266104,-0.0482687,-0.385323,0.082943,0.917778,0.163412,0.866083,0.0489096,0.129037,-0.0107903,-0.156291,0.979186,0.220009,1.11309,0.094162,-0.0481837,-0.386473,0.0673081,0.918579,0
172,0.223125,1.1367,0.368793,-0.0958988,0.0368717,-0.0193914,0.994519,0.0969257,0.467429,0.493047,0.686093,0.0507824,-0.0679807,0.722549,0.209594,0.690759,0.448552,-0.0798621,0.0368338,-0.0171027,0.995978,1
173,0.232758,1.55215,-0.111942,-0.0517527,-0.356989,0.106608,0.926561,0.247281,0.854845,-0.0597279,0.0285477,0.00683494,-0.188305,0.981672,0.296998,1.104,-0.0313081,-0.0621153,-0.35935,0.088287,0.926938,0
174,-0.0274821,1.56935,-0.0835426,-0.0845054,0.421919,-0.10054,0.89707,-0.157522,0.922034,0.150268,0.0961978,0.135925,0.0668256,0.983771,-0.0723263,1.12438,0.0214041,-0.0818884,0.423396,-0.0866906,0.898062,0
175,0.024407,1.57605,-0.0571575,-0.0765671,-0.438824,0.124521,0.886603,0.0614545,0.882145,0.0252337,0.0591391,-0.0787509,-0.149617,0.983827,0.0909793,1.13425,0.0520614,-0.0736414,-0.440054,0.112586,0.887836,0
176,0.210232,1.22143,0.464666,-0.0341971,0.0390426,-0.041132,0.997805,0.0493402,0.5513,0.516203,0.611285,0.0958086,-0.0234826,0.785239,0.17386,0.771864,0.494133,-0.0276825,0.038767,-0.0415591,0.998,1
177,0.188772,1.15606,0.402551,-0.0638333,0.00786974,0.0119852,0.997858,0.101569,0.451886,0.460864,0.696345,0.103057,-0.0750214,0.706296,0.201413,0.685054,0.44624,-0.0281783,0.00844443,0.0140757,0.999468,1
178,0.127373,1.59085,-0.019823,-0.0524428,-0.367182,0.0768568,0.925484,0.10816,0.888804,0.0102505,0.0776469,0.00809285,-0.117965,0.989944,0.168387,1.1344,0.0491601,-0.0536057,-0.36843,0.0609165,0.926108,0
179,0.265136,1.53134,-0.201146,-0.0524465,-0.270573,0.0372955,0.960546,0.188619,0.831626,-0.17434,0.0424021,0.104188,-0.180849,0.977057,0.277513,1.06991,-0.145844,-0.0550599,-0.271595,0.0207692,0.960611,0
180,0.223125,1.1367,0.368793,-0.0958988,0.0368717,-0.0193914,0.994519,0.0969257,0.467429,0.493047,0.686093,0.0507824,-0.0679807,0.722549,0.209594,0.690759,0.448552,-0.0798621,0.0368338,-0.0171027,0.995978,1
181,0.223125,1.1367,0.368793,-0.0958988,0.0368717,-0.0193914,0.994519,0.0969257,0.467429,0.493047,0.686093,0.0507824,-0.0679807,0.722549,0.209594,0.690759,0.448552,-0.0798621,0.0368338,-0.0171027,0.995978,1
182,0.123028,1.46501,-0.0238337,-0.0235649,-0.307876,0.0817888,0.947612,0.107679,0.754841,-0.010135,0.0420073,0.0675862,-0.169162,0.98237,0.169402,0.994621,0.0216613,-0.0379103,-0.310592,0.0398591,0.94895,0
183,0.1903,1.57434,0.149209,-0.0568889,-0.332165,0.0601649,0.93958,0.136861,0.874938,0.179456,0.111582,0.0423636,-0.134404,0.983713,0.214931,1.11741,0.215602,-0.0610654,-0.333846,0.0384588,0.939861,0
184,0.256947,1.52731,-0.0241413,-0.0666459,-0.021611,-0.0585711,0.995822,0.0636348,0.860992,0.0668221,0.162582,0.0241714,-0.0416635,0.985519,0.199871,1.0754,0.0388413,-0.0734464,-0.0214927,-0.0630229,0.995074,0
185,0.223125,1.1367,0.368793,-0.0958988,0.0368717,-0.0193914,0.994519,0.0969257,0.467429,0.493047,0.686093,0.0507824,-0.0679807,0.722549,0.209594,0.690759,0.448552,-0.0798621,0.0368338,-0.0171027,0.995978,1
186,0.0199758,1.5965,0.0322184,-0.033691,-0.359938,0.0962227,0.927389,0.0324384,0.892756,0.0537582,0.0600685,0.0173222,-0.104263,0.992583,0.0830452,1.14039,0.0939327,-0.0412092,-0.361586,0.079325,0.928044,0
187,0.223125,1.1367,0.368793,-0.0958988,0.0368717,-0.0193914,0.994519,0.0969257,0.467429,0.493047,0.686093,0.0507824,-0.0679807,0.722549,0.209594,0.690759,0.448552,-0.0798621,0.0368338,-0.0171027,0.995978,1
188,0.194766,0.873875,0.903722,0.11345,-0.00719208,0.0220858,0.993272,0.113105,0.209455,0.700348,0.823876,0.113645,-0.0439016,0.553521,0.213751,0.437708,0.778541,0.162693,-0.00565653,0.0186584,0.986484,1
189,0.223273,0.847562,0.871721,0.0501712,0.0577857,-0.0208604,0.996849,0.0643241,0.195322,0.6694,0.839875,0.0428564,-0.0351972,0.53994,0.192761,0.403613,0.752631,0.213235,0.0536168,-0.0309515,0.975038,1
190,0.221589,0.871179,0.890859,0.104778,0.0805042,-0.0289126,0.99081,0.0604935,0.211438,0.71694,0.824372,0.0328214,-0.0317574,0.564203,0.187144,0.433657,0.772939,0.159843,0.0780545,-0.0264074,0.983697,1
191,0.21895,0.875445,0.829349,0.0578572,0.0384956,-0.00108565,0.997582,0.0992943,0.197157,0.703665,0.830555,0.0628012,-0.050405,0.551084,0.21311,0.428118,0.749825,0.115491,0.0384565,-0.00483988,0.992552,1
192,0.243743,0.872635,0.84872,0.085964,0.0384526,-0.0295994,0.995116,0.090852,0.206291,0.690443,0.829206,0.0900748,-0.0375261,0.550359,0.214802,0.429876,0.746795,0.139342,0.0363292,-0.0260287,0.989235,1
193,0.21417,0.926434,0.415047,-0.0227426,0.0261191,-0.0348419,0.998793,0.0687662,0.240461,0.462372,0.844748,0.0607764,-0.060611,0.528236,0.186626,0.464588,0.44148,-0.0328394,0.0266709,-0.0260439,0.998765,1
194,0.215064,1.14889,0.420002,-0.0407669,0.0119474,-0.029265,0.998669,0.0751807,0.471758,0.47616,0.68316,0.0898462,-0.0522491,0.722835,0.19186,0.696569,0.456066,-0.0381137,0.0121317,-0.0229261,0.998937,1
195,-0.0877404,1.3751,-0.0358083,-0.150839,-0.520186,0.286365,0.790347,0.0760952,0.76298,0.260874,0.355217,-0.227644,0.0111191,0.906574,0.0439515,1.01395,0.214073,-0.162407,-0.522502,0.284865,0.787062,0
196,0.212808,1.15062,0.409359,-0.0465226,0.0287736,-0.0343313,0.997912,0.0868007,0.463039,0.457566,0.688983,0.0873587,-0.0642918,0.716615,0.195399,0.692209,0.441254,-0.0218556,0.0293049,-0.00560084,0.999316,1
197,0.199637,0.870253,0.795849,0.014069,0.0604998,-0.0127746,0.997987,0.0677178,0.183939,0.740233,0.831379,0.0682048,-0.0224894,0.551045,0.185149,0.41609,0.758502,0.0676855,0.0596994,-0.0140035,0.995821,1
198,0.0487951,1.5769,0.00708836,-0.0600937,-0.374438,0.0994056,0.919947,0.063166,0.875059,0.0600167,0.126455,0.00204487,-0.126506,0.98387,0.10929,1.12449,0.0911372,-0.059182,-0.375164,0.0908357,0.920597,0
199,0.144153,1.56862,-0.159684,-0.0606425,-0.333512,0.0880714,0.936662,0.134927,0.86998,-0.110246,0.0301461,0.0381314,-0.145044,0.988231,0.194754,1.11685,-0.0822835,-0.0611097,-0.334855,0.0725287,0.937484,0
200,0.223125,1.1367,0.368793,-0.0958988,0.0368717,-0.0193914,0.994519,0.0969257,0.467429,0.493047,0.686093,0.0507824,-0.0679807,0.722549,0.209594,0.690759,0.448552,-0.0798621,0.0368338,-0.0171027,0.995978,1
201,0.268969,1.55969,-0.0906433,-0.0735586,-0.344551,0.0361974,0.935181,0.157865,0.863362,-0.0580793,0.0995008,0.024093,-0.10367,0.989329,0.251221,1.09253,-0.0238523,-0.0722935,-0.348767,-0.0229232,0.934136,0
202,0.180527,1.53318,-0.0680785,-0.0482462,-0.2899,0.0290267,0.955399,0.0874107,0.836616,-0.0520967,0.15849,0.0693005,-0.0683208,0.982553,0.181657,1.07204,-0.0177242,-0.0549368,-0.291213,0.00505136,0.955066,0
203,-0.0526946,1.52511,-0.173298,-0.146623,-0.523971,0.25234,0.800175,0.0829271,0.885483,0.0815086,0.0837548,-0.201727,-0.141193,0.965586,0.0630295,1.14469,0.0568571,-0.147491,-0.523322,0.255142,0.799551,0
204,0.10335,1.54345,-0.0950449,-0.0783061,-0.387508,0.0932624,0.913787,0.0877602,0.844152,-0.0249578,0.0540922,-0.0235743,-0.149109,0.987059,0.144924,1.09199,0.0024107,-0.0809814,-0.389837,0.0725283,0.914445,0
205,0.215151,1.22706,0.455923,-0.049332,0.0252261,-0.0374055,0.997763,0.0639078,0.553525,0.519118,0.608147,0.0948669,-0.0325534,0.787463,0.184521,0.775827,0.49619,-0.0378538,0.0250567,-0.0324771,0.998441,1
206,0.223125,1.1367,0.368793,-0.0958988,0.0368717,-0.0193914,0.994519,0.0969257,0.467429,0.493047,0.686093,0.0507824,-0.0679807,0.722549,0.209594,0.690759,0.448552,-0.0798621,0.0368338,-0.0171027,0.995978,1
207,0.223125,1.1367,0.368793,-0.0958988,0.0368717,-0.0193914,0.994519,0.0969257,0.467429,0.493047,0.686093,0.0507824,-0.0679807,0.722549,0.209594,0.690759,0.448552,-0.0798621,0.0368338,-0.0171027,0.995978,1
208,0.111038,1.58786,0.0850374,-0.0544362,-0.373845,0.0659729,0.923539,0.0756632,0.886185,0.116182,0.112686,0.000735695,-0.114565,0.987004,0.140998,1.13075,0.154751,-0.0609328,-0.37517,0.0512965,0.923528,0
209,0.0836751,1.5726,-0.105252,-0.0872721,-0.405213,0.103883,0.904099,0.0902953,0.876184,-0.0248025,0.0785798,-0.0382953,-0.132135,0.98737,0.135232,1.12657,0.00114038,-0.0788981,-0.405886,0.0940861,0.905638,0
210,0.133039,1.51172,-0.0000348,-0.0336596,-0.0518006,-0.0141683,0.997989,-0.00242556,0.831897,0.0421221,0.0644841,0.0126977,-0.025391,0.997515,0.115158,1.05937,0.0339679,-0.0430227,-0.0518748,-0.0210573,0.997504,0
211,0.145753,1.57027,-0.11849,-0.0885777,-0.532489,0.0799449,0.837985,0.100799,0.875953,-0.0864609,0.0330609,-0.180478,-0.073681,0.980258,0.149352,1.11851,-0.0296153,-0.0717271,-0.537147,0.0317812,0.839832,0
212,-0.029846,1.56086,-0.0463291,0.0237552,0.896922,-0.154792,0.413529,-0.0811981,0.897193,0.187765,0.0992603,0.645738,0.242862,0.717069,-0.109972,1.11711,0.0597653,0.0376308,0.898746,-0.128731,0.417455,0
213,0.194777,1.56183,-0.0178241,-0.0550433,-0.142519,-0.0195617,0.988067,0.0462095,0.876652,0.0283195,0.0510824,-0.0889813,-0.0637243,0.992679,0.164586,1.10233,0.0322136,-0.0614146,-0.142855,-0.0296028,0.987393,0
214,-0.0234946,1.23954,-0.00987308,-0.188438,0.607031,-0.167085,0.753715,-0.0578138,0.691807,0.418609,0.464973,0.238216,0.118316,0.844425,-0.0329188,0.842698,0.216245,-0.196124,0.606134,-0.170804,0.75164,0
215,0.0761743,1.50375,-0.0238542,-0.0692745,-0.371947,0.0871897,0.92155,0.0612101,0.803341,0.0286174,0.0616588,-0.000458366,-0.122709,0.990525,0.119445,1.05049,0.0610682,-0.0664291,-0.373495,0.069042,0.922671,0
216,0.219945,1.147,0.384409,-0.0626609,0.0259411,-0.0253738,0.997375,0.0881518,0.47182,0.467369,0.682823,0.0574389,-0.0641814,0.725489,0.20191,0.69703,0.437292,-0.0533058,0.0262065,-0.0176522,0.998078,1
217,-0.0422686,1.51878,-0.0775557,-0.095288,0.453154,-0.104579,0.880134,-0.165806,0.877521,0.183636,0.0815461,0.128324,0.0980735,0.983496,-0.0823928,1.07495,0.037798,-0.0893508,0.454781,-0.0897713,0.881551,0
218,0.132558,1.5814,0.0104859,-0.043773,-0.397278,0.0718332,0.913835,0.106834,0.882169,0.0274393,0.0923238,-0.0279838,-0.178795,0.979145,0.166725,1.12645,0.0731642,-0.0515738,-0.398992,0.0510585,0.914078,0
219,0.223125,1.1367,0.368793,-0.0958988,0.0368717,-0.0193914,0.994519,0.0969257,0.467429,0.493047,0.686093,0.0507824,-0.0679807,0.722549,0.209594,0.690759,0.448552,-0.0798621,0.0368338,-0.0171027,0.995978,1
