REFERENCE FRAME,torso_1
TARGET FRAMES, , , ,left_elbow_1 , , ,  , , ,right_elbow_1 , , ,  , , ,left_hand_1 , , ,  , , ,right_hand_1 , , ,  , , ,left_knee_1 , , ,  , , ,right_knee_1 , , ,  , , ,left_foot_1 , , ,  , , ,right_foot_1 , , , 
 ,Rotation_X, Rotation_Y, Rotation_Z, Dist_X, Dist_Y, Dist_Z,Rotation_X, Rotation_Y, Rotation_Z, Dist_X, Dist_Y, Dist_Z,Rotation_X, Rotation_Y, Rotation_Z, Dist_X, Dist_Y, Dist_Z,Rotation_X, Rotation_Y, Rotation_Z, Dist_X, Dist_Y, Dist_Z,Rotation_X, Rotation_Y, Rotation_Z, Dist_X, Dist_Y, Dist_Z,Rotation_X, Rotation_Y, Rotation_Z, Dist_X, Dist_Y, Dist_Z,Rotation_X, Rotation_Y, Rotation_Z, Dist_X, Dist_Y, Dist_Z,Rotation_X, Rotation_Y, Rotation_Z, Dist_X, Dist_Y, Dist_Z,
 ,-17.0601,-30.687,86.5896,-0.0717633,-0.155366,-0.165074,-17.0601,-30.687,86.5896,0.075554,-0.182512,-0.175055,-17.0601,-30.687,86.5896,-0.253757,0.351001,0.0234509,-17.0601,-30.687,86.5896,0.237259,0.373379,0.118963,-17.0601,-30.687,86.5896,-0.115204,0.640677,0.222956,-17.0601,-30.687,86.5896,0.218797,0.648141,0.0960139,-17.0601,-30.687,86.5896,-0.109713,1.09874,0.05023,-17.0601,-30.687,86.5896,-0.0191454,1.11044,-0.0580908,
 ,-18.9721,-23.2203,87.0654,-0.0665731,-0.17943,-0.149841,-18.9721,-23.2203,87.0654,0.0845169,-0.173367,-0.174535,-18.9721,-23.2203,87.0654,-0.253327,0.350074,0.0292203,-18.9721,-23.2203,87.0654,0.236375,0.377771,0.0854753,-18.9721,-23.2203,87.0654,-0.123037,0.675379,0.0462476,-18.9721,-23.2203,87.0654,0.18381,0.656714,0.0947065,-18.9721,-23.2203,87.0654,-0.145267,1.10013,0.13844,-18.9721,-23.2203,87.0654,-0.0103156,1.11078,-0.0875492,
 ,-16.2573,-22.6488,85.1498,-0.0803653,-0.174499,-0.150718,-16.2573,-22.6488,85.1498,0.0935935,-0.172608,-0.171576,-16.2573,-22.6488,85.1498,-0.250132,0.364515,0.0299561,-16.2573,-22.6488,85.1498,0.230651,0.395108,0.0612852,-16.2573,-22.6488,85.1498,-0.128197,0.678428,0.0242106,-16.2573,-22.6488,85.1498,0.172358,0.661933,0.0572055,-16.2573,-22.6488,85.1498,-0.158727,1.09661,0.188895,-16.2573,-22.6488,85.1498,-0.00508405,1.10922,-0.114207,
 ,-13.2972,-22.1508,84.7551,-0.0662797,-0.173106,-0.153001,-13.2972,-22.1508,84.7551,0.0758372,-0.168521,-0.166166,-13.2972,-22.1508,84.7551,-0.243228,0.353477,0.0444905,-13.2972,-22.1508,84.7551,0.237265,0.376892,0.0319426,-13.2972,-22.1508,84.7551,-0.121857,0.683011,0.0322455,-13.2972,-22.1508,84.7551,0.107323,0.655269,0.166972,-13.2972,-22.1508,84.7551,-0.140753,1.10685,0.167241,-13.2972,-22.1508,84.7551,0.0129765,1.09636,-0.179572,
 ,-11.7288,-21.9701,87.2095,-0.068348,-0.176191,-0.151934,-11.7288,-21.9701,87.2095,0.0865753,-0.162749,-0.173085,-11.7288,-21.9701,87.2095,-0.222887,0.36593,0.0682331,-11.7288,-21.9701,87.2095,0.256512,0.369966,-0.00432205,-11.7288,-21.9701,87.2095,-0.125378,0.681218,0.0773788,-11.7288,-21.9701,87.2095,0.148947,0.652908,0.157851,-11.7288,-21.9701,87.2095,-0.121198,1.1164,0.11398,-11.7288,-21.9701,87.2095,0.00454431,1.09492,-0.196198,
 ,-12.4336,-23.699,89.1121,-0.0616477,-0.194655,-0.150183,-12.4336,-23.699,89.1121,0.110584,-0.159823,-0.165327,-12.4336,-23.699,89.1121,-0.213827,0.364545,0.105273,-12.4336,-23.699,89.1121,0.25154,0.392525,-0.0586855,-12.4336,-23.699,89.1121,-0.166804,0.67484,0.0595384,-12.4336,-23.699,89.1121,0.113999,0.665815,0.14058,-12.4336,-23.699,89.1121,-0.101123,1.12021,0.0702551,-12.4336,-23.699,89.1121,0.0226528,1.09792,-0.213241,
 ,-14.6091,-25.0887,89.4999,-0.0878842,-0.208868,-0.147888,-14.6091,-25.0887,89.4999,0.114168,-0.163043,-0.165632,-14.6091,-25.0887,89.4999,-0.200385,0.390232,0.159012,-14.6091,-25.0887,89.4999,0.240515,0.402843,-0.0978398,-14.6091,-25.0887,89.4999,-0.176592,0.670296,0.0593958,-14.6091,-25.0887,89.4999,0.0566769,0.675113,0.146154,-14.6091,-25.0887,89.4999,-0.0873482,1.11916,0.0579946,-14.6091,-25.0887,89.4999,0.0384298,1.10275,-0.215398,
 ,-18.4992,-26.1075,91.8816,-0.0611187,-0.211892,-0.15192,-18.4992,-26.1075,91.8816,0.0552208,-0.170437,-0.192601,-18.4992,-26.1075,91.8816,-0.167159,0.369954,0.191322,-18.4992,-26.1075,91.8816,0.211693,0.364219,-0.138001,-18.4992,-26.1075,91.8816,-0.167825,0.666188,0.0828131,-18.4992,-26.1075,91.8816,0.0867902,0.673047,0.156795,-18.4992,-26.1075,91.8816,-0.0676294,1.11744,0.0270299,-18.4992,-26.1075,91.8816,0.0259088,1.10128,-0.227897,
 ,-19.4956,-25.8643,92.0637,-0.0769319,-0.2105,-0.140582,-19.4956,-25.8643,92.0637,0.0149225,-0.16908,-0.220378,-19.4956,-25.8643,92.0637,-0.141824,0.383353,0.204195,-19.4956,-25.8643,92.0637,0.191294,0.342129,-0.163077,-19.4956,-25.8643,92.0637,-0.169999,0.665863,0.0802681,-19.4956,-25.8643,92.0637,0.117166,0.674487,0.124928,-19.4956,-25.8643,92.0637,-0.0676276,1.11765,0.0180195,-19.4956,-25.8643,92.0637,-0.00504605,1.10499,-0.212713,
 ,-21.7814,-24.7406,98.184,-0.0700993,-0.203967,-0.122922,-21.7814,-24.7406,98.184,0.0615541,-0.14682,-0.162548,-21.7814,-24.7406,98.184,-0.0955019,0.389323,0.199468,-21.7814,-24.7406,98.184,0.169864,0.36694,-0.117504,-21.7814,-24.7406,98.184,-0.203955,0.647167,0.0838603,-21.7814,-24.7406,98.184,0.0960181,0.673754,0.149875,-21.7814,-24.7406,98.184,-0.0445314,1.10656,-0.00455434,-21.7814,-24.7406,98.184,-0.0685464,1.10667,-0.192935,
